txn_id,account_id,txn_ts,txn_type,amount,currency,counterparty_acct,channel,created_at,source_system
TXN00166037,ACC0009820,2026-02-22 08:54:56,wire_in,4898.39,AUD,EXT-99501,online,2026-02-22 08:55:25,BRANCH_POS
TXN00134277,ACC0005890,2026-03-18 14:12:42,withdrawal,230681.43,INR,EXT-96432,branch,2026-03-18 14:13:02,WIRE_SWIFT_GW
TXN00033699,ACC0001919,2026-04-13 23:07:51,wire_out,35033.66,CNY,EXT-86059,branch,2026-04-13 23:08:03,CORE_BANKING_V2
TXN00122228,ACC0007585,2026-06-23 22:02:19,wire_out,453854.46,RUB,EXT-12413,wire,2026-06-23 22:02:24,WIRE_SWIFT_GW
TXN00013643,ACC0005780,2026-04-17 00:30:03,withdrawal,3927.41,USD,,online,2026-04-17 00:30:19,WIRE_SWIFT_GW
TXN00110530,ACC0006379,2026-02-25 21:22:25,transfer_out,1270.12,CAD,EXT-11738,online,2026-02-25 21:22:41,BRANCH_POS
TXN00143803,ACC0001641,2026-04-27T08:19:11+00:00,transfer_in,246430.94,INR,EXT-64347,wire,2026-04-27 08:19:21,WIRE_SWIFT_GW
TXN00102629,ACC0004219,2026-04-11T00:01:04-08:00,wire_out,2426886.71,NGN,EXT-69757,branch,2026-04-11 00:01:22,WIRE_SWIFT_GW
TXN00076302,ACC0000568,2026-05-01 23:43:26,withdrawal,226.08,SGD,EXT-48916,online,2026-05-01 23:43:30,CORE_BANKING_V2
TXN00076655,ACC0009622,2026-03-02 08:49:59,wire_out,11314.14,AED,EXT-44617,branch,2026-03-02 08:50:07,MOBILE_GATEWAY
TXN00081315,ACC0001831,2026-01-03 02:10:51,deposit,5285.04,CNY,EXT-78381,mobile,2026-01-03 02:11:08,BRANCH_POS
TXN00087828,ACC0001927,2026-03-06T22:36:38+01:00,transfer_in,169889.79,INR,EXT-47341,atm,2026-03-06 22:36:54,BRANCH_POS
TXN00131024,ACC0010890,2026-05-27 14:02:52,transfer_out,4502.45,EUR,EXT-17956,mobile,2026-05-27 14:03:05,BRANCH_POS
TXN00118119,ACC0010718,2026-02-28 07:20:29,deposit,6993.17,AUD,EXT-69151,online,2026-02-28 07:20:59,WIRE_SWIFT_GW
TXN00121615,ACC0010413,2026-03-14 22:36:22,withdrawal,5286.68,eur,EXT-42328,mobile,2026-03-14 22:36:52,MOBILE_GATEWAY
TXN00167891,ACC0007767,2026-04-27 15:10:33,withdrawal,6325.13,SGD,EXT-15638,wire,2026-04-27 15:11:01,WIRE_SWIFT_GW
TXN00118712,ACC0008472,2026-03-16T12:58:21+03:00,transfer_out,526732.21,RUB,,mobile,2026-03-16 12:58:27,MOBILE_GATEWAY
TXN00155429,ACC0009975,2026-06-18 02:58:53,transfer_in,1059.96,USD,EXT-21877,branch,2026-06-18 02:59:04,WIRE_SWIFT_GW
TXN00055638,ACC0003968,2026-05-09 21:07:43,withdrawal,1973.29,AED,EXT-22935,mobile,2026-05-09 21:07:57,MOBILE_GATEWAY
TXN00094516,ACC0004684,2026-05-11 10:45:22,deposit,1824726.94,NGN,EXT-99146,online,2026-05-11 10:45:44,BRANCH_POS
TXN00164684,ACC0003899,2026-02-21 04:20:36,wire_out,386687.18,RUB,EXT-68016,,2026-02-21 04:20:51,CORE_BANKING_V2
TXN00014872,ACC0001849,2026-03-21T04:15:29+00:00,withdrawal,1297104.7,NGN,EXT-23909,atm,2026-03-21 04:15:39,WIRE_SWIFT_GW
TXN00002759,ACC0009204,2026-01-12 01:50:18,wire_out,9075.02,CNY,EXT-38632,online,2026-01-12 01:50:25,MOBILE_GATEWAY
TXN00103630,ACC0008424,2026-03-24 11:54:31,wire_out,2887.56,AUD,EXT-23859,online,2026-03-24 11:54:40,BRANCH_POS
TXN00063283,ACC0007575,2026-02-24 22:35:26,wire_in,287129.66,INR,EXT-41817,branch,2026-02-24 22:35:46,WIRE_SWIFT_GW
TXN00164835,ACC0000335,2026-03-03 14:13:43,deposit,72389.14,RUB,EXT-76682,branch,2026-03-03 14:13:58,MOBILE_GATEWAY
TXN00137021,ACC0007779,2026-04-27 22:23:44,wire_in,1481.66,GBP,EXT-35804,wire,2026-04-27 22:24:01,BRANCH_POS
TXN00127861,ACC0003192,2026-03-05 06:41:04,deposit,6813.97,SGD,EXT-92968,branch,2026-03-05 06:41:08,WIRE_SWIFT_GW
TXN00006907,ACC0000845,2026-04-09 15:15:54,transfer_out,2344.93,AUD,EXT-23269,online,2026-04-09 15:16:07,CORE_BANKING_V2
TXN00083342,ACC0000486,2026-02-03 09:12:31,wire_out,8598.01,AUD,EXT-83468,branch,2026-02-03 09:12:50,BRANCH_POS
TXN00099012,ACC0009431,2026-06-24T23:32:27+01:00,transfer_in,81555.16,RUB,EXT-21910,wire,2026-06-24 23:32:44,WIRE_SWIFT_GW
TXN00129097,ACC0008984,2026-05-25 17:01:03,transfer_out,4781.18,AUD,EXT-19184,online,2026-05-25 17:01:26,MOBILE_GATEWAY
TXN00053126,ACC0004990,2026-03-10 16:48:57,wire_in,1316937.89,NGN,EXT-74463,wire,2026-03-10 16:49:03,BRANCH_POS
TXN00002143,ACC0000674,2026-06-29T16:38:37+01:00,transfer_in,18157.82,AED,EXT-39609,online,2026-06-29 16:38:40,MOBILE_GATEWAY
TXN00041097,ACC0002571,2026-03-14 03:07:38,withdrawal,1281.28,GBP,EXT-18702,branch,2026-03-14 03:07:58,BRANCH_POS
TXN00005795,ACC0006609,2026-01-02 16:31:52,deposit,29368.19,NGN,,online,2026-01-02 16:32:09,WIRE_SWIFT_GW
TXN00065772,ACC0009947,2026-01-24 16:49:30,transfer_in,6398.41,cad,EXT-58840,mobile,2026-01-24 16:49:40,CORE_BANKING_V2
TXN00156515,ACC0006076,2026-02-02 11:28:45,transfer_in,3466.57,sgd,EXT-37047,mobile,2026-02-02 11:28:53,MOBILE_GATEWAY
TXN00018775,ACC0004031,2026-01-27 02:55:34,transfer_in,3336.41,gbp,EXT-56833,mobile,2026-01-27 02:55:41,WIRE_SWIFT_GW
TXN00007524,ACC0010349,2026-05-29 18:45:42,transfer_in,1629.13,usd,EXT-76480,online,2026-05-29 18:45:46,CORE_BANKING_V2
TXN00116122,ACC0000195,2026-05-04 14:13:23,transfer_out,705.84,USD,EXT-30213,branch,2026-05-04 14:13:48,BRANCH_POS
TXN00007399,ACC0002373,2026-01-11 11:27:16,transfer_out,3108.08,EUR,EXT-27688,online,2026-01-11 11:27:40,WIRE_SWIFT_GW
TXN00000834,ACC0007596,2026-05-06 06:22:10,withdrawal,288455.86,INR,EXT-55900,atm,2026-05-06 06:22:33,MOBILE_GATEWAY
TXN00156482,ACC0007539,2026-01-13 15:11:07,deposit,1882.32,CAD,EXT-99797,mobile,2026-01-13 15:11:22,WIRE_SWIFT_GW
TXN00023210,ACC0007118,2026-03-27 00:09:40,wire_out,5223.24,AED,,atm,2026-03-27 00:10:09,BRANCH_POS
TXN00067986,ACC0000656,2026-03-19T00:52:11+05:30,deposit,7851.69,AUD,EXT-45482,mobile,2026-03-19 00:52:39,CORE_BANKING_V2
TXN00140886,ACC0007642,2026-03-31 07:54:52,deposit,10461.67,AED,EXT-45866,wire,2026-03-31 07:54:54,WIRE_SWIFT_GW
TXN00114005,ACC0005060,2026-06-10 07:03:56,deposit,4781.12,SGD,EXT-23051,mobile,2026-06-10 07:04:17,MOBILE_GATEWAY
TXN00043261,ACC0000465,2026-03-16 19:36:50,transfer_out,1502.89,AUD,EXT-57464,mobile,2026-03-16 19:37:14,WIRE_SWIFT_GW
TXN00170519,ACC0001095,2026-03-25 20:00:00,deposit,9681.56,USD,EXT-19803,atm,2026-03-25 20:00:14,CORE_BANKING_V2
TXN00088506,ACC0001289,2026-05-12 01:58:36,withdrawal,6045.86,SGD,EXT-90673,online,2026-05-12 01:59:04,WIRE_SWIFT_GW
TXN00005388,ACC0001621,2026-02-08 00:41:15,transfer_out,494.85,USD,EXT-62954,atm,2026-02-08 00:41:19,CORE_BANKING_V2
TXN00111957,ACC0006437,2026-05-25 21:35:26,transfer_in,619917.35,NGN,EXT-76832,atm,2026-05-25 21:35:41,WIRE_SWIFT_GW
TXN00111939,ACC0006512,2026-06-06 13:07:05,transfer_in,88929.68,RUB,EXT-86404,branch,2026-06-06 13:07:33,BRANCH_POS
TXN00080946,ACC0000607,2026-05-24T17:14:40+08:00,transfer_in,4964.94,AUD,,wire,2026-05-24 17:15:01,MOBILE_GATEWAY
TXN00063519,ACC0003719,2026-04-13 14:38:46,transfer_out,249399.24,INR,EXT-66240,online,2026-04-13 14:39:13,MOBILE_GATEWAY
TXN00105382,ACC0000646,2026-05-14 13:00:03,withdrawal,168127.23,RUB,EXT-27511,online,2026-05-14 13:00:09,WIRE_SWIFT_GW
TXN00105369,ACC0007791,2026-02-26 14:28:15,transfer_out,1223145.18,NGN,EXT-73649,wire,2026-02-26 14:28:24,BRANCH_POS
TXN00133584,ACC0002444,2026-05-18 15:35:22,withdrawal,3877.14,AUD,EXT-39977,branch,2026-05-18 15:35:35,WIRE_SWIFT_GW
TXN00059268,ACC0002310,2026-05-11 02:30:09,withdrawal,6550.34,SGD,,branch,2026-05-11 02:30:23,WIRE_SWIFT_GW
TXN00070421,ACC0007643,2026-06-27 07:39:43,wire_in,13023.81,AED,,mobile,2026-06-27 07:39:52,MOBILE_GATEWAY
TXN00001724,ACC0009421,2026-04-26 16:30:23,transfer_in,77418.59,INR,EXT-13624,wire,2026-04-26 16:30:44,MOBILE_GATEWAY
TXN00084601,ACC0007798,2026-02-21 06:52:25,wire_out,2568.13,AUD,EXT-57965,mobile,2026-02-21 06:52:41,BRANCH_POS
TXN00133099,ACC0000488,2026-01-15T03:41:32+01:00,transfer_out,9953.31,AED,EXT-36609,branch,2026-01-15 03:41:56,CORE_BANKING_V2
TXN00052088,ACC0006141,2026-05-05 09:39:53,wire_out,56438.47,INR,EXT-35002,online,2026-05-05 09:40:09,WIRE_SWIFT_GW
TXN00066294,ACC0002756,2026-02-07 14:11:41,deposit,3780.66,EUR,EXT-22318,atm,2026-02-07 14:11:49,MOBILE_GATEWAY
TXN00133952,ACC0009938,2026-03-31 06:30:28,wire_out,2273.52,AUD,EXT-30125,branch,2026-03-31 06:30:34,WIRE_SWIFT_GW
TXN00038356,ACC0002966,2026-02-21 19:53:53,wire_in,2130.15,USD,EXT-92757,mobile,2026-02-21 19:54:21,MOBILE_GATEWAY
TXN00148143,ACC0002095,2026-02-07T23:20:42+08:00,deposit,356.69,SGD,EXT-29628,,2026-02-07 23:20:45,MOBILE_GATEWAY
TXN00027949,ACC0008870,2026-06-15 09:53:53,deposit,8744.55,AUD,EXT-23236,branch,2026-06-15 09:54:20,CORE_BANKING_V2
TXN00133799,ACC0004038,2026-04-26 06:46:37,transfer_in,14551.37,AED,EXT-12946,wire,2026-04-26 06:46:44,CORE_BANKING_V2
TXN00049888,ACC0006775,2026-03-18 01:03:03,withdrawal,17503.43,AED,EXT-35654,mobile,2026-03-18 01:03:08,BRANCH_POS
TXN00107165,ACC0010134,2026-05-12 18:25:24,wire_in,20524.93,CNY,EXT-15142,mobile,2026-05-12 18:25:41,CORE_BANKING_V2
TXN00088097,ACC0004570,2026-06-18 05:15:08,wire_in,3545.9,USD,,mobile,2026-06-18 05:15:33,CORE_BANKING_V2
TXN00104901,ACC0008787,2026-03-25 22:15:16,wire_in,23289.9,CNY,EXT-34917,online,2026-03-25 22:15:26,BRANCH_POS
TXN00029973,ACC0003311,2026-02-27 04:03:19,transfer_out,4915.57,SGD,EXT-69211,online,2026-02-27 04:03:49,CORE_BANKING_V2
TXN00135188,ACC0007974,2026-03-03 08:42:41,wire_out,68718.88,RUB,EXT-67432,wire,2026-03-03 08:43:08,CORE_BANKING_V2
TXN00056189,ACC0000669,2026-03-26 14:54:20,wire_out,229.76,EUR,EXT-75156,branch,2026-03-26 14:54:28,CORE_BANKING_V2
TXN00039051,ACC0010575,2026-02-09 13:31:15,transfer_out,4153.7,USD,EXT-79654,wire,2026-02-09 13:31:20,WIRE_SWIFT_GW
TXN00053766,ACC0007206,2026-04-01 18:38:55,withdrawal,24097.45,INR,EXT-30319,branch,2026-04-01 18:39:24,CORE_BANKING_V2
TXN00136839,ACC0006020,2026-02-05 03:08:28,withdrawal,479272.04,RUB,EXT-15545,online,2026-02-05 03:08:48,CORE_BANKING_V2
TXN00072691,ACC0009323,2026-05-05 05:48:06,transfer_out,1550.83,CAD,EXT-49281,wire,2026-05-05 05:48:11,CORE_BANKING_V2
TXN00019144,ACC0008878,2026-05-13 11:03:56,wire_out,3857.76,GBP,EXT-65031,,2026-05-13 11:04:16,BRANCH_POS
TXN00036830,ACC0009620,2026-04-28 13:33:51,deposit,317745.61,INR,EXT-90988,wire,2026-04-28 13:34:13,BRANCH_POS
TXN00102844,ACC0001905,2026-01-01 23:28:56,transfer_out,877.33,usd,,online,2026-01-01 23:29:17,WIRE_SWIFT_GW
TXN00055932,ACC0002543,2026-04-09 17:10:56,wire_out,31263.9,CNY,EXT-96559,branch,2026-04-09 17:11:04,CORE_BANKING_V2
TXN00159110,ACC0001600,2026-04-09T00:13:30+00:00,withdrawal,2285.3,GBP,EXT-57438,wire,2026-04-09 00:13:47,WIRE_SWIFT_GW
TXN00094326,ACC0003954,2026-06-07 01:17:17,deposit,3181.6,GBP,EXT-50070,branch,2026-06-07 01:17:41,CORE_BANKING_V2
TXN00098814,ACC0004066,2026-02-16 14:47:44,wire_out,190164.48,NGN,EXT-38276,mobile,2026-02-16 14:47:53,WIRE_SWIFT_GW
TXN00155902,ACC0010442,2026-03-20 16:30:01,transfer_out,4903.69,EUR,EXT-67820,wire,2026-03-20 16:30:29,BRANCH_POS
TXN00127971,ACC0004354,2026-03-19 18:31:48,wire_out,23.25,AUD,EXT-27715,online,2026-03-19 18:32:00,MOBILE_GATEWAY
TXN00156641,ACC0006254,2026-01-22 18:30:48,wire_out,125.44,GBP,EXT-66475,online,2026-01-22 18:30:52,CORE_BANKING_V2
TXN00048712,ACC0009684,2026-04-22 02:27:04,withdrawal,461748.09,RUB,EXT-98951,wire,2026-04-22 02:27:32,WIRE_SWIFT_GW
TXN00018129,ACC0001165,2026-05-31 13:04:45,withdrawal,4426.84,GBP,EXT-82157,wire,2026-05-31 13:05:09,CORE_BANKING_V2
TXN00132634,ACC0009574,2026-04-26 18:33:56,withdrawal,501.34,USD,EXT-32535,atm,2026-04-26 18:34:01,WIRE_SWIFT_GW
TXN00034161,ACC0006336,2026-04-09 03:25:19,transfer_in,1672.41,GBP,EXT-72967,branch,2026-04-09 03:25:35,WIRE_SWIFT_GW
TXN00014166,ACC0010167,2026-04-05 09:12:31,wire_out,5785.28,USD,EXT-55359,atm,2026-04-05 09:12:34,CORE_BANKING_V2
TXN00045000,ACC0000355,2026-01-19 09:43:25,transfer_in,2793.7,EUR,EXT-30285,mobile,2026-01-19 09:43:27,MOBILE_GATEWAY
TXN00060820,ACC0008227,2026-05-07 16:48:11,wire_out,3191.81,AED,,mobile,2026-05-07 16:48:26,MOBILE_GATEWAY
TXN00112163,ACC0006553,2026-01-24T13:37:38-05:00,transfer_out,8643.57,AED,EXT-92678,wire,2026-01-24 13:37:47,MOBILE_GATEWAY
TXN00098023,ACC0006140,2026-03-30 09:55:53,transfer_out,5918.49,INR,EXT-95268,wire,2026-03-30 09:55:59,BRANCH_POS
TXN00162067,ACC0001487,2026-03-04 19:25:29,withdrawal,400994.96,RUB,EXT-87567,online,2026-03-04 19:25:40,CORE_BANKING_V2
TXN00017756,ACC0010586,2026-03-22 19:08:31,withdrawal,1498.06,GBP,EXT-99620,atm,2026-03-22 19:08:37,MOBILE_GATEWAY
TXN00088188,ACC0002787,2026-05-28 15:21:11,withdrawal,4493.08,CAD,EXT-64781,atm,2026-05-28 15:21:19,CORE_BANKING_V2
TXN00145733,ACC0008732,2026-04-04 21:22:57,transfer_out,153858.89,NGN,EXT-13560,branch,2026-04-04 21:23:05,CORE_BANKING_V2
TXN00130108,ACC0001973,2026-04-01 18:53:19,wire_in,7094.22,AUD,EXT-30920,online,2026-04-01 18:53:30,BRANCH_POS
TXN00159114,ACC0007197,2026-06-16 19:02:11,deposit,6531.94,AUD,EXT-37120,branch,2026-06-16 19:02:27,CORE_BANKING_V2
TXN00117719,ACC0007869,2026-01-12 20:21:06,wire_out,17756.04,AED,EXT-34986,mobile,2026-01-12 20:21:32,MOBILE_GATEWAY
TXN00031875,ACC0000129,2026-03-25 10:03:03,wire_out,24156.9,CNY,EXT-21028,branch,2026-03-25 10:03:06,WIRE_SWIFT_GW
TXN00035273,ACC0001180,2026-02-15 17:56:44,transfer_in,300906.46,INR,EXT-45020,branch,2026-02-15 17:56:58,CORE_BANKING_V2
TXN00147474,ACC0003147,2026-01-05 12:31:58,wire_in,93463.82,RUB,EXT-12742,online,2026-01-05 12:32:08,CORE_BANKING_V2
TXN00096077,ACC0003921,2026-06-20 09:07:48,deposit,4686.28,EUR,,atm,2026-06-20 09:07:57,MOBILE_GATEWAY
TXN00078157,ACC0008023,2026-02-16 06:28:06,transfer_out,697.12,aud,,mobile,2026-02-16 06:28:31,BRANCH_POS
TXN00076995,ACC0010446,2026-03-09 07:29:36,wire_out,3965.39,AUD,EXT-84746,wire,2026-03-09 07:29:59,CORE_BANKING_V2
TXN00034338,ACC0003473,2026-06-30 12:00:49,withdrawal,2051.08,GBP,EXT-48209,mobile,2026-06-30 12:00:53,CORE_BANKING_V2
TXN00100467,ACC0003996,2026-05-22 18:14:31,withdrawal,150846.49,RUB,EXT-83056,wire,2026-05-22 18:14:34,WIRE_SWIFT_GW
TXN00063759,ACC0010861,2026-06-27 14:32:27,wire_out,114815.91,INR,,online,2026-06-27 14:32:55,CORE_BANKING_V2
TXN00064211,ACC0002970,2026-02-04 19:07:49,transfer_out,2335.3,USD,EXT-13379,wire,2026-02-04 19:08:05,BRANCH_POS
TXN00147790,ACC0002429,2026-06-08 08:52:48,withdrawal,246549.81,RUB,EXT-41987,atm,2026-06-08 08:53:13,BRANCH_POS
TXN00067610,ACC0005642,2026-02-12 22:38:29,wire_out,7520.77,SGD,EXT-18372,branch,2026-02-12 22:38:48,CORE_BANKING_V2
TXN00086775,ACC0005806,2026-06-10 11:35:16,transfer_out,8872.41,AUD,EXT-70089,branch,2026-06-10 11:35:35,CORE_BANKING_V2
TXN00074054,ACC0008683,2026-04-18 00:36:05,wire_out,1526.3,EUR,EXT-51926,mobile,2026-04-18 00:36:30,WIRE_SWIFT_GW
TXN00055129,ACC0007943,2026-02-26T19:33:08+01:00,transfer_in,4055.21,USD,EXT-68647,branch,2026-02-26 19:33:28,WIRE_SWIFT_GW
TXN00126271,ACC0008491,2026-03-03 04:25:03,deposit,1558093.82,NGN,EXT-94158,mobile,2026-03-03 04:25:08,CORE_BANKING_V2
TXN00152779,ACC0010024,2026-02-19 03:47:28,wire_out,56856.6,RUB,EXT-37483,online,2026-02-19 03:47:31,CORE_BANKING_V2
TXN00081614,ACC0001975,2026-04-05 14:04:59,transfer_out,5948.69,USD,EXT-11001,mobile,2026-04-05 14:05:03,BRANCH_POS
TXN00071900,ACC0004670,2026-06-04 22:36:36,wire_out,2821.95,AUD,EXT-62369,wire,2026-06-04 22:36:42,CORE_BANKING_V2
TXN00058976,ACC0000210,2026-01-17 15:56:07,wire_in,2058.61,USD,EXT-47785,atm,2026-01-17 15:56:19,BRANCH_POS
TXN00145230,ACC0000887,2026-04-19 23:42:14,deposit,344137.18,RUB,EXT-51971,branch,2026-04-19 23:42:44,CORE_BANKING_V2
TXN00146936,ACC0002742,2026-06-24 07:05:39,transfer_out,5653.85,EUR,,branch,2026-06-24 07:05:46,CORE_BANKING_V2
TXN00113021,ACC0002142,2026-01-31 21:32:17,transfer_out,7071.33,SGD,EXT-37427,mobile,2026-01-31 21:32:22,BRANCH_POS
TXN00115715,ACC0002957,2026-06-14 04:18:19,transfer_in,4634.08,EUR,,branch,2026-06-14 04:18:49,MOBILE_GATEWAY
TXN00155315,ACC0004331,2026-06-30 17:09:25,wire_out,7256.81,SGD,EXT-88969,mobile,2026-06-30 17:09:35,BRANCH_POS
TXN00158847,ACC0003917,2026-01-02 16:02:49,wire_in,213.55,GBP,EXT-34032,atm,2026-01-02 16:03:19,CORE_BANKING_V2
TXN00149365,ACC0010060,2026-02-25 08:37:47,wire_in,4340.46,GBP,EXT-54168,online,2026-02-25 08:37:49,BRANCH_POS
TXN00152234,ACC0004656,2026-01-18 01:54:07,withdrawal,3531.6,EUR,EXT-88679,wire,2026-01-18 01:54:15,MOBILE_GATEWAY
TXN00100777,ACC0003176,2026-02-26 10:14:29,wire_out,5449.35,CAD,EXT-12526,wire,2026-02-26 10:14:33,CORE_BANKING_V2
TXN00168784,ACC0009843,2026-03-09 04:50:36,transfer_in,3962.53,GBP,EXT-93930,wire,2026-03-09 04:51:01,CORE_BANKING_V2
TXN00042203,ACC0001616,2026-06-18 23:21:08,withdrawal,346827.29,NGN,EXT-52798,branch,2026-06-18 23:21:37,CORE_BANKING_V2
TXN00123907,ACC0000485,2026-02-09 02:26:10,wire_in,1693.66,AUD,EXT-17541,online,2026-02-09 02:26:30,CORE_BANKING_V2
TXN00121511,ACC0006910,2026-05-03 08:19:54,wire_out,275786.52,INR,,branch,2026-05-03 08:20:10,MOBILE_GATEWAY
TXN00154088,ACC0010102,2026-04-27 21:14:51,wire_out,3638.83,USD,EXT-24043,atm,2026-04-27 21:15:07,CORE_BANKING_V2
TXN00037398,ACC0004803,2026-04-15 08:28:29,wire_out,999.4,GBP,EXT-45306,branch,2026-04-15 08:28:36,WIRE_SWIFT_GW
TXN00014805,ACC0006058,2026-02-28 20:24:06,wire_in,207283.57,ngn,EXT-28381,online,2026-02-28 20:24:26,BRANCH_POS
TXN00133403,ACC0001685,2026-01-09 16:20:06,withdrawal,3854.71,EUR,,branch,2026-01-09 16:20:23,WIRE_SWIFT_GW
TXN00141941,ACC0000524,2026-02-02 23:21:57,transfer_out,2289.25,AUD,EXT-39774,branch,2026-02-02 23:22:13,MOBILE_GATEWAY
TXN00042293,ACC0009906,2026-04-04 01:24:28,wire_out,7692.19,CAD,EXT-12319,online,2026-04-04 01:24:53,CORE_BANKING_V2
TXN00070750,ACC0005093,2026-06-28 00:11:05,deposit,1961.88,CAD,EXT-60724,atm,2026-06-28 00:11:13,MOBILE_GATEWAY
TXN00015126,ACC0001865,2026-02-09T00:01:17-08:00,wire_out,4014.88,AED,EXT-15530,wire,2026-02-09 00:01:37,CORE_BANKING_V2
TXN00115332,ACC0006026,2026-01-19 19:46:04,wire_out,739.09,AUD,EXT-96727,branch,2026-01-19 19:46:15,WIRE_SWIFT_GW
TXN00022887,ACC0008858,2026-06-23 13:04:24,transfer_out,5135.54,AUD,EXT-72060,online,2026-06-23 13:04:27,MOBILE_GATEWAY
TXN00036714,ACC0001631,2026-05-06 20:46:53,deposit,4230.0,AUD,EXT-93115,atm,2026-05-06 20:47:10,MOBILE_GATEWAY
TXN00101598,ACC0003331,2026-04-20 01:24:50,wire_in,304049.39,INR,EXT-75300,mobile,2026-04-20 01:25:12,WIRE_SWIFT_GW
TXN00154765,ACC0005894,2026-06-24T06:16:19+05:30,transfer_out,3831.16,GBP,EXT-85313,wire,2026-06-24 06:16:29,BRANCH_POS
TXN00091594,ACC0001678,2026-05-17 09:16:41,deposit,6429.18,CAD,EXT-28640,mobile,2026-05-17 09:16:50,MOBILE_GATEWAY
TXN00150029,ACC0010457,2026-01-30 22:04:52,wire_in,385032.72,RUB,EXT-43694,atm,2026-01-30 22:05:15,BRANCH_POS
TXN00078983,ACC0003809,2026-04-12 10:53:14,wire_in,2416.06,EUR,EXT-98108,wire,2026-04-12 10:53:30,BRANCH_POS
TXN00135159,ACC0001958,2026-02-15 20:16:51,wire_in,2130.21,GBP,EXT-60847,online,2026-02-15 20:17:05,MOBILE_GATEWAY
TXN00032988,ACC0007813,2026-03-17 16:05:50,withdrawal,5260.2,SGD,EXT-98373,online,2026-03-17 16:06:01,MOBILE_GATEWAY
TXN00074503,ACC0006943,2026-03-31 04:17:43,deposit,2566.45,EUR,EXT-83923,wire,2026-03-31 04:18:11,MOBILE_GATEWAY
TXN00067405,ACC0003518,2026-01-21 14:18:08,wire_in,126.64,AUD,EXT-12396,wire,2026-01-21 14:18:30,MOBILE_GATEWAY
TXN00021613,ACC0009106,2026-02-11 06:19:29,wire_out,269247.54,INR,,,2026-02-11 06:19:35,CORE_BANKING_V2
TXN00144258,ACC0006914,2026-02-12 11:36:45,deposit,9968.25,CNY,,mobile,2026-02-12 11:37:00,MOBILE_GATEWAY
TXN00158227,ACC0000522,2026-03-16 09:35:42,transfer_in,3689.82,EUR,EXT-24277,mobile,2026-03-16 09:36:06,CORE_BANKING_V2
TXN00116019,ACC0001012,2026-03-17T13:07:29+03:00,wire_in,5287.97,aud,EXT-62479,mobile,2026-03-17 13:07:45,WIRE_SWIFT_GW
TXN00138984,ACC0007526,2026-04-26 21:19:45,transfer_in,1868.69,GBP,,atm,2026-04-26 21:20:14,MOBILE_GATEWAY
TXN00056411,ACC0004030,2026-01-16 14:48:47,transfer_out,1756.19,GBP,EXT-92350,mobile,2026-01-16 14:49:13,MOBILE_GATEWAY
TXN00106749,ACC0010038,2026-02-22 17:33:16,wire_in,11594.62,AED,,wire,2026-02-22 17:33:35,WIRE_SWIFT_GW
TXN00128546,ACC0000803,2026-04-28 10:08:26,wire_out,2206.0,CAD,EXT-12371,branch,2026-04-28 10:08:40,BRANCH_POS
TXN00113176,ACC0006796,2026-01-14 23:59:16,wire_out,89311.66,RUB,EXT-57607,atm,2026-01-14 23:59:26,MOBILE_GATEWAY
TXN00145262,ACC0001022,2026-06-01 00:59:08,wire_in,2197.36,RUB,EXT-15128,atm,2026-06-01 00:59:37,WIRE_SWIFT_GW
TXN00159371,ACC0007601,2026-04-28 19:39:02,wire_in,5896.36,EUR,EXT-80451,mobile,2026-04-28 19:39:19,MOBILE_GATEWAY
TXN00079350,ACC0008088,2026-05-26T13:32:26+01:00,transfer_out,387495.07,RUB,EXT-58277,wire,2026-05-26 13:32:48,MOBILE_GATEWAY
TXN00131818,ACC0008826,2026-06-09 01:18:00,transfer_out,4987.9,USD,EXT-34091,,2026-06-09 01:18:07,BRANCH_POS
TXN00022687,ACC0010267,2026-05-01 10:43:50,withdrawal,5183.98,USD,,branch,2026-05-01 10:43:56,CORE_BANKING_V2
TXN00110680,ACC0007022,2026-03-30 18:55:41,transfer_out,401345.46,INR,,branch,2026-03-30 18:55:43,BRANCH_POS
TXN00024668,ACC0007387,2026-04-03 00:17:06,withdrawal,4734.21,sgd,EXT-71742,branch,2026-04-03 00:17:15,WIRE_SWIFT_GW
TXN00078748,ACC0008496,2026-04-11 07:51:46,transfer_in,474809.08,INR,EXT-16118,wire,2026-04-11 07:52:00,BRANCH_POS
TXN00072760,ACC0006736,2026-03-01 05:09:04,withdrawal,8943.85,rub,EXT-57473,wire,2026-03-01 05:09:06,WIRE_SWIFT_GW
TXN00052425,ACC0008919,2026-05-06 01:18:14,transfer_in,329873.96,INR,,atm,2026-05-06 01:18:25,MOBILE_GATEWAY
TXN00083723,ACC0004862,2026-02-16 04:11:56,transfer_out,4218.37,sgd,EXT-99710,wire,2026-02-16 04:12:02,WIRE_SWIFT_GW
TXN00133922,ACC0002812,2026-04-22 04:51:24,wire_out,8013.7,NGN,,branch,2026-04-22 04:51:42,MOBILE_GATEWAY
TXN00002152,ACC0006414,2026-02-08 17:09:43,wire_in,47875.14,RUB,EXT-90665,branch,2026-02-08 17:10:13,MOBILE_GATEWAY
TXN00014463,ACC0001695,2026-06-19 13:57:41,wire_out,3689.99,USD,,wire,2026-06-19 13:58:09,MOBILE_GATEWAY
