account_id,customer_id,account_type,currency,branch_id,open_date,status,created_at,created_by
ACC0006003,CUST004386,savings,CNY,BR0005,2023-01-14,active,2023-01-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0006004,CUST004387,savings,CAD,BR0021,2025-06-01,active,2025-06-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0006005,CUST004388,checking,AED,BR0009,2024-10-19,dormant,2024-10-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0006006,CUST004389,savings,INR,BR0001,2018-04-14,active,2018-04-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0006007,CUST004390,business,AUD,BR0030,2022-08-21,active,2022-08-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0006008,CUST004390,checking,AUD,BR0029,2020-11-17,active,2020-11-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0006009,CUST004391,savings,NGN,BR0026,2020-10-24,active,2020-10-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0006010,CUST004392,checking,CNY,BR0006,2024-06-26,active,2024-06-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0006011,CUST004392,business,CNY,BR0006,2022-07-11,closed,2022-07-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0006012,CUST004393,savings,CAD,,2025-07-08,closed,2025-07-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0006013,CUST004394,savings,INR,BR0002,2020-05-10,active,2020-05-10 00:00:00,ACCOUNT_OPENING_SVC
ACC0006014,CUST004395,savings,RUB,BR0027,2022-01-23,active,2022-01-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0006015,CUST004395,savings,RUB,BR0027,2024-04-23,active,2024-04-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0006016,CUST004396,business,EUR,BR0016,2023-02-08,active,2023-02-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0006017,CUST004397,savings,CNY,BR0005,2026-04-02,active,2026-04-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0006018,CUST004398,checking,NGN,BR0025,2018-12-27,active,2018-12-27 00:00:00,ACCOUNT_OPENING_SVC
ACC0006019,CUST004399,savings,RUB,BR0027,2018-06-21,active,2018-06-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0006020,CUST004399,business,RUB,BR0028,2021-09-01,active,2021-09-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0006020,CUST004399,business,RUB,BR0028,2021-09-01,active,2021-09-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0006021,CUST004400,savings,USD,,2019-07-16,active,2019-07-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0006022,CUST004401,business,NGN,BR0024,2023-08-11,active,2023-08-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0006023,CUST004402,business,CNY,BR0005,2022-03-13,active,2022-03-13 00:00:00,ACCOUNT_OPENING_SVC
ACC0006024,CUST004402,checking,CNY,BR0005,2020-10-12,active,2020-10-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0006025,CUST004402,savings,CNY,BR0006,2020-10-02,active,2020-10-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0006026,CUST004403,business,AUD,BR0030,2018-11-02,active,2018-11-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0006027,CUST004404,checking,EUR,BR0019,2020-07-19,active,2020-07-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0006028,CUST004405,savings,AUD,BR0030,2019-02-16,dormant,2019-02-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0006029,CUST004405,savings,AUD,BR0030,2018-05-16,active,2018-05-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0006030,CUST004406,business,CAD,BR0021,2023-12-31,active,2023-12-31 00:00:00,ACCOUNT_OPENING_SVC
ACC0006031,CUST004407,checking,CAD,,2019-09-08,dormant,2019-09-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0006032,CUST004408,checking,SGD,BR0015,2020-01-18,active,2020-01-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0006033,CUST004409,savings,USD,BR0004,2023-10-05,active,2023-10-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0006034,CUST004409,checking,USD,BR0004,2026-03-06,active,2026-03-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0006035,CUST004409,savings,USD,BR0004,2019-07-05,active,2019-07-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0006036,CUST004410,business,NGN,BR0026,2024-03-22,active,2024-03-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0006037,CUST004411,savings,EUR,BR0017,2020-08-01,active,2020-08-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0006038,CUST004412,savings,AED,BR0008,2019-08-12,active,2019-08-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0006039,CUST004413,checking,AUD,BR0030,2022-07-07,active,2022-07-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0006040,CUST004414,checking,RUB,BR0027,2022-04-28,dormant,2022-04-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0006041,CUST004415,checking,AED,BR0008,2018-12-26,active,2018-12-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0006042,CUST004416,savings,RUB,BR0028,2023-11-03,active,2023-11-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0006043,CUST004417,checking,INR,BR0002,2024-12-05,active,2024-12-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0006044,CUST004417,checking,INR,BR0001,2025-01-10,active,2025-01-10 00:00:00,ACCOUNT_OPENING_SVC
ACC0006045,CUST004417,business,INR,BR0001,2018-11-25,active,2018-11-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0006046,CUST004418,business,EUR,BR0018,2018-01-27,active,2018-01-27 00:00:00,ACCOUNT_OPENING_SVC
ACC0006047,CUST004418,savings,EUR,BR0018,2023-11-10,,2023-11-10 00:00:00,ACCOUNT_OPENING_SVC
ACC0006048,CUST004419,savings,AED,BR0009,2025-12-21,active,2025-12-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0006049,CUST004420,business,GBP,BR0011,2018-11-25,dormant,2018-11-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0006050,CUST004420,savings,GBP,BR0010,2024-01-13,active,2024-01-13 00:00:00,ACCOUNT_OPENING_SVC
ACC0006051,CUST004421,business,AED,BR0009,2026-04-12,active,2026-04-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0006052,CUST004422,business,GBP,BR0011,2020-01-24,closed,2020-01-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0006053,CUST004423,business,USD,BR0004,2023-06-30,active,2023-06-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0006054,CUST004423,savings,USD,BR0003,2021-02-22,active,2021-02-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0006055,CUST004424,savings,USD,BR0003,2019-02-28,active,2019-02-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0006056,CUST004424,savings,USD,BR0003,2022-01-04,active,2022-01-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0006057,CUST004424,business,USD,BR0003,2021-02-16,active,2021-02-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0006058,CUST004425,checking,NGN,BR0025,2023-07-04,active,2023-07-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0006059,CUST004426,business,CNY,BR0005,2024-12-20,active,2024-12-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0006060,CUST004427,savings,EUR,BR0018,2025-04-13,active,2025-04-13 00:00:00,ACCOUNT_OPENING_SVC
ACC0006061,CUST004428,business,EUR,BR0019,2023-01-11,active,2023-01-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0006062,CUST004429,checking,CNY,BR0005,2023-01-09,active,2023-01-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0006063,CUST004430,business,CAD,BR0022,2026-05-26,active,2026-05-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0006064,CUST004430,checking,CAD,BR0020,2026-05-06,dormant,2026-05-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0006065,CUST004431,savings,EUR,BR0017,2025-09-02,closed,2025-09-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0006066,CUST004432,savings,AUD,BR0030,2024-07-28,active,2024-07-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0006067,CUST004432,checking,AUD,BR0029,2022-06-22,active,2022-06-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0006068,CUST004432,business,AUD,BR0029,2021-08-27,active,2021-08-27 00:00:00,ACCOUNT_OPENING_SVC
ACC0006069,CUST004433,business,INR,BR0001,2023-04-02,active,2023-04-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0006070,CUST004433,savings,INR,BR0001,2020-11-29,dormant,2020-11-29 00:00:00,ACCOUNT_OPENING_SVC
ACC0006071,CUST004433,checking,INR,BR0002,2024-07-25,active,2024-07-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0006072,CUST004434,savings,GBP,BR0013,2025-10-12,active,2025-10-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0006073,CUST004434,checking,GBP,BR0011,2018-02-06,active,2018-02-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0006074,CUST004435,savings,RUB,BR0027,2020-11-07,active,2020-11-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0006075,CUST004436,business,INR,BR0002,2018-05-31,active,2018-05-31 00:00:00,ACCOUNT_OPENING_SVC
ACC0006076,CUST004437,business,SGD,BR0015,2024-10-28,active,2024-10-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0006077,CUST004437,savings,SGD,BR0014,2022-07-06,active,2022-07-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0006078,CUST004438,business,CNY,BR0006,2022-12-02,active,2022-12-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0006079,CUST004439,business,AED,BR0009,2025-08-15,active,2025-08-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0006080,CUST004440,savings,AED,BR0009,2024-02-23,active,2024-02-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0006081,CUST004441,business,RUB,BR0028,2018-02-09,active,2018-02-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0006082,CUST004442,savings,EUR,BR0018,2019-04-20,active,2019-04-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0006083,CUST004442,business,EUR,BR0016,2019-08-17,active,2019-08-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0006084,CUST004443,savings,NGN,BR0025,2021-07-29,active,2021-07-29 00:00:00,ACCOUNT_OPENING_SVC
ACC0006085,CUST004443,business,NGN,BR0024,2021-03-24,active,2021-03-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0006086,CUST004444,savings,RUB,BR0028,2023-10-21,active,2023-10-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0006087,CUST004445,checking,NGN,BR0024,2020-07-15,active,2020-07-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0006087,CUST004445,checking,NGN,BR0024,2020-07-15,active,2020-07-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0006088,CUST004446,savings,INR,BR0001,2025-07-20,active,2025-07-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0006089,CUST004447,checking,NGN,BR0026,2021-04-04,active,2021-04-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0006090,CUST004448,savings,INR,BR0001,2019-08-20,active,2019-08-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0006091,CUST004449,checking,INR,BR0002,2021-01-06,dormant,2021-01-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0006092,CUST004450,savings,AUD,BR0030,2026-03-05,active,2026-03-05 00:00:00,ACCOUNT_OPENING_SVC
ACC0006093,CUST004451,business,CAD,BR0022,2024-12-27,active,2024-12-27 00:00:00,ACCOUNT_OPENING_SVC
ACC0006094,CUST004452,savings,NGN,BR0026,2023-01-25,active,2023-01-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0006095,CUST004453,checking,SGD,BR0014,2024-09-19,active,2024-09-19 00:00:00,ACCOUNT_OPENING_SVC
ACC0006096,CUST004453,checking,SGD,BR0014,2019-09-22,active,2019-09-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0006097,CUST004453,savings,SGD,BR0015,2023-08-31,,2023-08-31 00:00:00,ACCOUNT_OPENING_SVC
ACC0006098,CUST004454,checking,EUR,BR0016,2021-09-12,active,2021-09-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0006099,CUST004455,checking,AUD,BR0030,2025-02-02,active,2025-02-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0006100,CUST004456,savings,USD,BR0003,2026-03-14,dormant,2026-03-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0006101,CUST004457,savings,CAD,BR0023,2019-02-23,active,2019-02-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0006102,CUST004457,savings,CAD,BR0020,2023-07-14,active,2023-07-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0006103,CUST004458,savings,USD,BR0003,2021-07-28,active,2021-07-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0006104,CUST004459,checking,AED,BR0009,2019-05-30,active,2019-05-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0006105,CUST004460,business,AUD,BR0029,2021-04-09,active,2021-04-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0006106,CUST004461,checking,EUR,BR0018,2021-08-24,active,2021-08-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0006107,CUST004462,savings,USD,BR0003,2025-02-23,active,2025-02-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0006108,CUST004462,savings,USD,BR0004,2018-09-22,active,2018-09-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0006109,CUST004462,checking,USD,BR0003,2025-03-07,dormant,2025-03-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0006110,CUST004463,checking,NGN,BR0026,2023-01-21,active,2023-01-21 00:00:00,ACCOUNT_OPENING_SVC
ACC0006111,CUST004463,checking,NGN,BR0025,2022-10-16,active,2022-10-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0006112,CUST004463,checking,NGN,BR0026,2024-12-24,active,2024-12-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0006113,CUST004464,savings,NGN,BR0024,2024-05-31,active,2024-05-31 00:00:00,ACCOUNT_OPENING_SVC
ACC0006114,CUST004465,business,SGD,BR0015,2023-02-27,active,2023-02-27 00:00:00,ACCOUNT_OPENING_SVC
ACC0006115,CUST004466,checking,AUD,BR0030,2022-08-26,active,2022-08-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0006116,CUST004467,checking,EUR,BR0018,2025-06-04,active,2025-06-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0006117,CUST004468,business,AED,BR0008,2025-09-24,active,2025-09-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0006118,CUST004469,business,AUD,BR0030,2018-08-18,active,2018-08-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0006119,CUST004469,savings,AUD,BR0029,2021-05-14,active,2021-05-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0006120,CUST004470,savings,AED,BR0009,2024-03-22,active,2024-03-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0006121,CUST004470,savings,AED,BR0009,2026-04-26,active,2026-04-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0006122,CUST004471,checking,NGN,BR0026,2021-03-09,active,2021-03-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0006123,CUST004471,savings,NGN,BR0026,2020-12-16,active,2020-12-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0006124,CUST004472,checking,CAD,BR0022,2020-10-17,active,2020-10-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0006125,CUST004472,checking,CAD,BR0021,2025-02-16,active,2025-02-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0006125,CUST004472,checking,CAD,BR0021,2025-02-16,active,2025-02-16 00:00:00,ACCOUNT_OPENING_SVC
ACC0006126,CUST004472,business,CAD,BR0022,2020-01-26,active,2020-01-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0006127,CUST004473,savings,AED,BR0009,2019-07-08,active,2019-07-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0006128,CUST004474,checking,USD,BR0004,2022-06-23,active,2022-06-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0006129,CUST004475,savings,EUR,BR0017,2020-11-10,active,2020-11-10 00:00:00,ACCOUNT_OPENING_SVC
ACC0006130,CUST004476,savings,USD,BR0004,2019-03-20,active,2019-03-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0006131,CUST004477,savings,INR,BR0001,2020-08-02,dormant,2020-08-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0006132,CUST004478,savings,SGD,BR0014,2023-06-23,active,2023-06-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0006133,CUST004479,checking,AUD,BR0030,2025-05-25,active,2025-05-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0006134,CUST004479,business,AUD,BR0030,2023-08-28,active,2023-08-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0006135,CUST004480,business,INR,BR0001,2023-03-17,active,2023-03-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0006136,CUST004481,savings,USD,BR0004,2022-10-06,active,2022-10-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0006137,CUST004482,business,AED,BR0008,2019-02-22,active,2019-02-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0006138,CUST004482,savings,AED,BR0007,2021-07-11,active,2021-07-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0006139,CUST004483,checking,AUD,BR0029,2025-12-30,active,2025-12-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0006140,CUST004484,savings,INR,BR0002,2020-09-13,active,2020-09-13 00:00:00,ACCOUNT_OPENING_SVC
ACC0006141,CUST004484,business,INR,BR0002,2024-11-30,active,2024-11-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0006142,CUST004485,business,EUR,BR0016,2026-01-29,active,2026-01-29 00:00:00,ACCOUNT_OPENING_SVC
ACC0006143,CUST004485,business,EUR,BR0018,2020-08-30,active,2020-08-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0006144,CUST004486,checking,AED,BR0009,2023-06-12,active,2023-06-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0006145,CUST004486,checking,AED,BR0009,2020-01-08,active,2020-01-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0006146,CUST004487,savings,CAD,BR0021,2018-01-04,active,2018-01-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0006147,CUST004487,business,CAD,BR0023,2024-09-01,active,2024-09-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0006148,CUST004488,savings,AED,BR0008,2019-02-12,active,2019-02-12 00:00:00,ACCOUNT_OPENING_SVC
ACC0006149,CUST004489,checking,AED,BR0008,2024-04-20,active,2024-04-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0006150,CUST004490,checking,AUD,BR0030,2024-04-17,active,2024-04-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0006151,CUST004490,business,AUD,BR0030,2023-11-26,closed,2023-11-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0006152,CUST004491,business,USD,BR0004,2026-03-03,dormant,2026-03-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0006153,CUST004491,checking,USD,BR0003,2022-12-15,active,2022-12-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0006154,CUST004492,business,INR,BR0002,2024-06-28,active,2024-06-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0006155,CUST004493,checking,INR,BR0001,2022-12-25,active,2022-12-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0006156,CUST004493,checking,INR,BR0001,2022-08-18,active,2022-08-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0006157,CUST004494,savings,RUB,BR0028,2021-08-23,active,2021-08-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0006158,CUST004495,savings,INR,BR0001,2024-03-28,active,2024-03-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0006159,CUST004496,business,CAD,BR0021,2024-10-31,active,2024-10-31 00:00:00,ACCOUNT_OPENING_SVC
ACC0006160,CUST004497,business,AUD,BR0029,2019-01-01,active,2019-01-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0006161,CUST004497,checking,AUD,BR0030,2019-01-02,active,2019-01-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0006162,CUST004498,savings,INR,BR0002,2020-02-04,active,2020-02-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0006163,CUST004499,checking,USD,BR0003,2023-03-23,active,2023-03-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0006164,CUST004499,checking,USD,BR0004,2025-12-06,active,2025-12-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0006165,CUST004500,savings,GBP,BR0013,2018-06-10,active,2018-06-10 00:00:00,ACCOUNT_OPENING_SVC
ACC0006166,CUST004501,business,CAD,BR0023,2020-05-28,active,2020-05-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0006167,CUST004501,checking,CAD,BR0023,2021-11-15,active,2021-11-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0006168,CUST004502,checking,INR,BR0001,2025-03-31,active,2025-03-31 00:00:00,ACCOUNT_OPENING_SVC
ACC0006169,CUST004503,savings,EUR,BR0018,2021-01-04,active,2021-01-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0006170,CUST004503,checking,EUR,BR0019,2023-01-18,active,2023-01-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0006171,CUST004504,savings,SGD,BR0015,2024-04-01,active,2024-04-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0006172,CUST004504,savings,SGD,BR0014,2018-09-17,active,2018-09-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0006173,CUST004505,business,CAD,BR0023,2018-12-14,active,2018-12-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0006174,CUST004506,savings,INR,BR0002,2024-01-15,closed,2024-01-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0006175,CUST004507,checking,AUD,BR0029,2018-11-14,active,2018-11-14 00:00:00,ACCOUNT_OPENING_SVC
ACC0006176,CUST004508,business,INR,BR0001,2020-11-22,active,2020-11-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0006177,CUST004508,checking,INR,BR0001,2022-09-11,active,2022-09-11 00:00:00,ACCOUNT_OPENING_SVC
ACC0006178,CUST004508,checking,INR,BR0001,2018-01-28,active,2018-01-28 00:00:00,ACCOUNT_OPENING_SVC
ACC0006179,CUST004509,business,INR,BR0001,2018-07-15,closed,2018-07-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0006180,CUST004509,business,INR,BR0001,2024-02-20,active,2024-02-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0006181,CUST004510,savings,AUD,BR0030,2023-11-17,active,2023-11-17 00:00:00,ACCOUNT_OPENING_SVC
ACC0006182,CUST004510,business,AUD,BR0030,2021-05-08,active,2021-05-08 00:00:00,ACCOUNT_OPENING_SVC
ACC0006183,CUST004511,business,SGD,BR0014,2024-03-07,active,2024-03-07 00:00:00,ACCOUNT_OPENING_SVC
ACC0006184,CUST004512,savings,CAD,BR0021,2021-09-23,active,2021-09-23 00:00:00,ACCOUNT_OPENING_SVC
ACC0006185,CUST004513,checking,AUD,BR0030,2022-12-01,active,2022-12-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0006186,CUST004513,checking,AUD,BR0029,2022-10-02,active,2022-10-02 00:00:00,ACCOUNT_OPENING_SVC
ACC0006187,CUST004514,business,EUR,BR0016,2021-03-26,active,2021-03-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0006188,CUST004515,checking,EUR,BR0016,2021-03-06,dormant,2021-03-06 00:00:00,ACCOUNT_OPENING_SVC
ACC0006189,CUST004516,checking,USD,BR0004,2020-02-27,dormant,2020-02-27 00:00:00,ACCOUNT_OPENING_SVC
ACC0006190,CUST004516,business,USD,BR0003,2024-12-01,active,2024-12-01 00:00:00,ACCOUNT_OPENING_SVC
ACC0006191,CUST004517,checking,AUD,BR0030,2019-04-18,active,2019-04-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0006192,CUST004518,business,CNY,BR0005,2019-12-22,active,2019-12-22 00:00:00,ACCOUNT_OPENING_SVC
ACC0006193,CUST004519,savings,GBP,BR0010,2021-02-24,active,2021-02-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0006194,CUST004520,savings,CAD,BR0020,2018-12-15,active,2018-12-15 00:00:00,ACCOUNT_OPENING_SVC
ACC0006195,CUST004521,checking,USD,BR0004,2024-05-24,active,2024-05-24 00:00:00,ACCOUNT_OPENING_SVC
ACC0006196,CUST004522,business,USD,BR0004,2019-06-27,active,2019-06-27 00:00:00,ACCOUNT_OPENING_SVC
ACC0006197,CUST004523,business,RUB,BR0028,2018-09-26,active,2018-09-26 00:00:00,ACCOUNT_OPENING_SVC
ACC0006198,CUST004524,business,EUR,BR0016,2025-11-04,active,2025-11-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0006199,CUST004525,business,NGN,BR0026,2024-10-30,,2024-10-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0006200,CUST004526,checking,AUD,BR0030,2021-05-09,active,2021-05-09 00:00:00,ACCOUNT_OPENING_SVC
ACC0006201,CUST004527,savings,CAD,BR0022,2022-03-20,active,2022-03-20 00:00:00,ACCOUNT_OPENING_SVC
ACC0006202,CUST004528,checking,SGD,BR0014,2021-01-04,active,2021-01-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0006203,CUST004528,checking,SGD,BR0015,2026-01-04,active,2026-01-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0006204,CUST004529,savings,USD,BR0004,2025-09-30,active,2025-09-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0006205,CUST004530,checking,INR,BR0002,2018-09-25,active,2018-09-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0006206,CUST004531,savings,INR,BR0001,2018-08-18,active,2018-08-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0006207,CUST004532,business,GBP,BR0010,2018-01-25,active,2018-01-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0006208,CUST004532,checking,GBP,BR0011,2022-06-25,active,2022-06-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0006209,CUST004533,checking,EUR,BR0018,2022-09-29,active,2022-09-29 00:00:00,ACCOUNT_OPENING_SVC
ACC0006210,CUST004533,checking,EUR,BR0016,2021-01-25,active,2021-01-25 00:00:00,ACCOUNT_OPENING_SVC
ACC0006211,CUST004534,savings,AED,BR0009,2023-07-30,active,2023-07-30 00:00:00,ACCOUNT_OPENING_SVC
ACC0006212,CUST004534,savings,AED,BR0008,2024-06-18,active,2024-06-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0006212,CUST004534,savings,AED,BR0008,2024-06-18,active,2024-06-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0006213,CUST004535,checking,EUR,BR0016,2021-11-03,active,2021-11-03 00:00:00,ACCOUNT_OPENING_SVC
ACC0006214,CUST004536,checking,EUR,BR0017,2025-08-18,dormant,2025-08-18 00:00:00,ACCOUNT_OPENING_SVC
ACC0006215,CUST004537,business,AUD,BR0029,2021-03-04,active,2021-03-04 00:00:00,ACCOUNT_OPENING_SVC
ACC0006216,CUST004538,checking,EUR,BR0016,2024-06-27,active,2024-06-27 00:00:00,ACCOUNT_OPENING_SVC
ACC0006217,CUST004539,business,CNY,BR0005,2019-10-31,active,2019-10-31 00:00:00,ACCOUNT_OPENING_SVC
ACC0006218,CUST004540,savings,NGN,BR0026,2022-07-08,active,2022-07-08 00:00:00,ACCOUNT_OPENING_SVC
